Subject_ID,RandomForest,GradientBoosting,SVM_Linear,LogisticRegression,DecisionTree,KNN,NaiveBayes,AdaBoost,ExtraTrees,MLP
Block_1,0.6627906976744186,0.6853932584269663,0.6704545454545454,0.6666666666666666,0.4805194805194805,0.6111111111111112,0.33881578947368424,0.6236559139784946,0.7368421052631579,0.5957446808510638
Block_2,0.7727272727272727,0.7524752475247525,0.7422680412371134,0.7142857142857143,0.5029585798816568,0.7087378640776699,0.36,0.7878787878787878,0.7802197802197802,0.6375838926174496
Block_3,0.7653061224489796,0.696969696969697,0.7352941176470589,0.6991150442477876,0.5113636363636364,0.63,0.35782747603833864,0.6371681415929203,0.7752808988764045,0.6103896103896104
Block_4,0.7524752475247525,0.7592592592592593,0.75,0.7280701754385965,0.49390243902439024,0.6764705882352942,0.3344155844155844,0.7017543859649122,0.7441860465116279,0.5928571428571429
Block_5,0.8313253012048193,0.7931034482758621,0.7888888888888889,0.7894736842105263,0.5333333333333333,0.7738095238095238,0.3633217993079585,0.7692307692307693,0.8591549295774648,0.6301369863013698
Block_6,0.797752808988764,0.7802197802197802,0.7346938775510204,0.7238095238095238,0.5637583892617449,0.6293103448275862,0.33974358974358976,0.6730769230769231,0.7411764705882353,0.5625
Block_7,0.7222222222222222,0.7472527472527473,0.7888888888888889,0.7525773195876289,0.47904191616766467,0.62,0.3448275862068966,0.7,0.7088607594936709,0.5918367346938775
Block_8,0.8085106382978723,0.7777777777777778,0.7448979591836735,0.7314814814814815,0.5,0.7551020408163265,0.34674922600619196,0.7115384615384616,0.7752808988764045,0.5773809523809523
Block_9,0.7471264367816092,0.7666666666666667,0.7608695652173914,0.7307692307692307,0.5033112582781457,0.6638655462184874,0.34965034965034963,0.6857142857142857,0.7625,0.6482758620689655
Block_10,0.6857142857142857,0.7184466019417476,0.6893203883495146,0.6727272727272727,0.5337423312883436,0.6173913043478261,0.3448275862068966,0.6754385964912281,0.7021276595744681,0.563953488372093
Block_11,0.7157894736842105,0.7340425531914894,0.7263157894736842,0.7358490566037735,0.5337837837837838,0.6481481481481481,0.33860759493670883,0.6836734693877551,0.7325581395348837,0.5973154362416108
Block_12,0.8125,0.7676767676767676,0.77,0.7321428571428571,0.5151515151515151,0.6296296296296297,0.3538961038961039,0.7264150943396226,0.7831325301204819,0.625
Block_13,0.7570093457943925,0.7368421052631579,0.7410714285714286,0.6984126984126984,0.5536723163841808,0.7102803738317757,0.3924914675767918,0.6893939393939394,0.7368421052631579,0.6577181208053692
Block_14,0.7169811320754716,0.6942148760330579,0.7049180327868853,0.689922480620155,0.5056179775280899,0.639344262295082,0.3559870550161812,0.6131386861313869,0.7037037037037037,0.5536723163841808
Block_15,0.7551020408163265,0.7422680412371134,0.7282608695652174,0.7157894736842105,0.543046357615894,0.6470588235294118,0.3377926421404682,0.7052631578947368,0.7906976744186046,0.6126760563380281
Block_16,0.7777777777777778,0.7657657657657657,0.7272727272727273,0.7317073170731707,0.559748427672956,0.6422764227642277,0.3654485049833887,0.6875,0.7155963302752294,0.563953488372093
Block_17,0.7102803738317757,0.7181818181818181,0.6915887850467289,0.7090909090909091,0.551948051948052,0.6509433962264151,0.3617021276595745,0.6851851851851852,0.7721518987341772,0.5806451612903226
Block_18,0.7475728155339806,0.7155963302752294,0.7628865979381443,0.7368421052631579,0.44324324324324327,0.7128712871287128,0.34796238244514105,0.6785714285714286,0.7319587628865979,0.6011904761904762
Block_19,0.7777777777777778,0.7386363636363636,0.7473684210526316,0.7314814814814815,0.5684931506849316,0.6808510638297872,0.3881118881118881,0.7608695652173914,0.8194444444444444,0.6590909090909091
Block_20,0.7956989247311828,0.78125,0.78125,0.7232142857142857,0.5751633986928104,0.6761904761904762,0.3487654320987654,0.7264150943396226,0.8043478260869565,0.6305732484076433
Block_21,0.7549019607843137,0.7117117117117117,0.7017543859649122,0.6693548387096774,0.5120481927710844,0.6785714285714286,0.3614864864864865,0.717741935483871,0.7731958762886598,0.5773809523809523
Block_22,0.7386363636363636,0.6759259259259259,0.7291666666666666,0.6759259259259259,0.4393063583815029,0.6494845360824743,0.3548387096774194,0.6460176991150443,0.6847826086956522,0.6388888888888888
Block_23,0.7128712871287128,0.71,0.6886792452830188,0.6695652173913044,0.5125,0.6565656565656566,0.3630573248407643,0.6538461538461539,0.7684210526315789,0.5786163522012578
Block_24,0.8372093023255814,0.7878787878787878,0.8539325842696629,0.79,0.5555555555555556,0.7281553398058253,0.3225806451612903,0.7407407407407407,0.7934782608695652,0.6408450704225352
Block_25,0.7551020408163265,0.6923076923076923,0.7272727272727273,0.6754385964912281,0.5253164556962026,0.6914893617021277,0.3419354838709677,0.6428571428571429,0.7303370786516854,0.5571428571428572
Block_26,0.7019230769230769,0.7,0.7019230769230769,0.6864406779661016,0.5063291139240507,0.625,0.3557692307692308,0.6814159292035398,0.7789473684210526,0.6071428571428571
Block_27,0.7227722772277227,0.6857142857142857,0.7425742574257426,0.7256637168141593,0.5370370370370371,0.71875,0.3395638629283489,0.638095238095238,0.7204301075268817,0.5902777777777778
Block_28,0.7244897959183674,0.7171717171717171,0.6893203883495146,0.6956521739130435,0.4906832298136646,0.6339285714285714,0.3180428134556575,0.6363636363636364,0.7078651685393258,0.6301369863013698
Block_29,0.7115384615384616,0.719626168224299,0.7722772277227723,0.7410714285714286,0.5235294117647059,0.6095238095238096,0.33121019108280253,0.7,0.6698113207547169,0.6148648648648649
Block_30,0.6989247311827957,0.6796116504854369,0.71875,0.6909090909090909,0.5548387096774193,0.6422018348623854,0.3696969696969697,0.6893203883495146,0.7111111111111111,0.5704697986577181
Block_31,0.7403846153846154,0.7523809523809524,0.7916666666666666,0.7280701754385965,0.49122807017543857,0.6330275229357798,0.3709677419354839,0.6759259259259259,0.7523809523809524,0.6258064516129033
Block_32,0.6666666666666666,0.6699029126213593,0.6074766355140186,0.6290322580645161,0.49700598802395207,0.5943396226415094,0.3396825396825397,0.603448275862069,0.6407766990291263,0.5611510791366906
Block_33,0.7272727272727273,0.6436781609195402,0.6222222222222222,0.6176470588235294,0.46794871794871795,0.59375,0.34219269102990035,0.5673076923076923,0.6590909090909091,0.5671641791044776
Block_34,0.8055555555555556,0.7962962962962963,0.7870370370370371,0.7815126050420168,0.5739644970414202,0.7094017094017094,0.3557692307692308,0.7522123893805309,0.83,0.6233766233766234
Block_35,0.7634408602150538,0.6938775510204082,0.75,0.7368421052631579,0.4591194968553459,0.6593406593406593,0.3546325878594249,0.6851851851851852,0.6813186813186813,0.5615384615384615
Block_36,0.7448979591836735,0.7058823529411765,0.6909090909090909,0.6974789915966386,0.48,0.672566371681416,0.3425925925925926,0.6637168141592921,0.7474747474747475,0.6036585365853658
Block_37,0.7078651685393258,0.7032967032967034,0.7088607594936709,0.6818181818181818,0.5408805031446541,0.5416666666666666,0.3620689655172414,0.6595744680851063,0.725,0.5774647887323944
Block_38,0.6907216494845361,0.6981132075471698,0.7252747252747253,0.7184466019417476,0.4715909090909091,0.6483516483516484,0.35494880546075086,0.7281553398058253,0.75,0.5733333333333334
Block_39,0.7380952380952381,0.7625,0.7294117647058823,0.696078431372549,0.4897959183673469,0.6698113207547169,0.34441087613293053,0.6185567010309279,0.7282608695652174,0.6126760563380281
Block_40,0.7087378640776699,0.7070707070707071,0.71875,0.6822429906542056,0.47701149425287354,0.693069306930693,0.3582554517133956,0.6756756756756757,0.673469387755102,0.5945945945945946
Block_41,0.7129629629629629,0.6486486486486487,0.7346938775510204,0.7142857142857143,0.49382716049382713,0.6875,0.3617021276595745,0.6491228070175439,0.7395833333333334,0.56875
Block_42,0.7558139534883721,0.6914893617021277,0.7282608695652174,0.7346938775510204,0.5165562913907285,0.6938775510204082,0.34146341463414637,0.6699029126213593,0.7682926829268293,0.5606060606060606
Block_43,0.803921568627451,0.8207547169811321,0.7652173913043478,0.7521367521367521,0.5859872611464968,0.7058823529411765,0.36245954692556637,0.7603305785123967,0.7685185185185185,0.6516129032258065
Block_44,0.7021276595744681,0.7319587628865979,0.7525773195876289,0.7475728155339806,0.453416149068323,0.63,0.4013840830449827,0.6826923076923077,0.7468354430379747,0.5944055944055944
Block_45,0.7659574468085106,0.7352941176470589,0.7333333333333333,0.6831683168316832,0.5103448275862069,0.7425742574257426,0.34591194968553457,0.6666666666666666,0.7263157894736842,0.6180555555555556
Block_46,0.83,0.8247422680412371,0.81,0.7964601769911505,0.514792899408284,0.7346938775510204,0.37658227848101267,0.7572815533980582,0.8350515463917526,0.6474820143884892
Block_47,0.7731958762886598,0.74,0.7352941176470589,0.7314814814814815,0.5337837837837838,0.71875,0.3824561403508772,0.69,0.75,0.6038961038961039
Block_48,0.826530612244898,0.8181818181818182,0.8775510204081632,0.8529411764705882,0.6056338028169014,0.7105263157894737,0.38205980066445183,0.7663551401869159,0.8526315789473684,0.6496815286624203
Block_49,0.7526881720430108,0.75,0.7391304347826086,0.7272727272727273,0.5389221556886228,0.6037735849056604,0.3665594855305466,0.6831683168316832,0.7619047619047619,0.6283783783783784
Block_50,0.7525773195876289,0.7333333333333333,0.7647058823529411,0.7413793103448276,0.49122807017543857,0.6293103448275862,0.37012987012987014,0.7090909090909091,0.75,0.5743243243243243
